edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2007,movie ,,,UNHOLY WOMEN,"Keita Amemiya, Takuji SuzUKi, KeisUKe Toyoshima",2006,Japan,European,,"Noriko Nakagoshi, Tasuku Emoto, Maki Meguro,
Kousuke Toyohara, Teruyuki Kagawa, Kenta Suga",,,,,,,107',"Drama, Horror,, Mystery",,,"https:,,www.imdb.com,title,tt0959314,?ref_=fn_al_tt_1",KOWAI ONNA,,,,"Rattle Rattle : One day, Kanako hears a rattling sound in front of a building while
walking home. The moment she looks up, something hits her hard. She looses
consciousness for a while, but unhurt, she continues her way home. As soon as she
arrives, she starts seeing a deformed woman who begins to haunt her.
Steel : Sekiguchi is a young car mechanic leading an unexciting life. That all
changes when one day his boss asks him to take his attractive sister on a drive. To
Sekiguchi‘s surprise, his hot date is covered from head to waist by a sack.
The Inheritance : Divorcee Saeko decides to leave the city with her 7-year old son
Michio to live with her bedridden mother. One day, Michio sees his mother staring
at a wooden chest in a shed. From then on, Saeko’s behaviour becomes more and more
strange.
U nholy Women is an omnibus film: three stories by three directors. Each tells the horrific
tale of a woman who is caught by desire or obsession and becomes a monster or ghost
that attacks their loved ones. Keita Amemiya, director of Rattle Rattle, has managed to
do something rare; make a ghost movie that’s truly frightening and shocking. The surreal
weirdness of Steel, by Takuji Suziki, will remind you of the best of Shinya Tsukamoto. And
Keisuki Toyoshima atmospheric ghost story The inheritance was supervised by horror
master Takashi “The Grudge” Shimizu."
2007,movie ,,,THE UNSEEABLE,Wisit Sasanatieng,2006,Thailand,European,,"Supornthip Choungrangsee, Siraphun Wattanajinda",,,,,,,97',"Romance, Horror,, Mystery",,,"https:,,www.imdb.com,title,tt0950500,?ref_=fn_al_tt_1",PEN CHOO KUB PEE,,,,"Thailand, 1934. Nuanjan, a young pregnant woman from upcountry, travels to Bangkok
in search of her husband, Chob, who went missing there for almost a year. She ends
up seeking temporary residence in a rambling, rundown mansion. It’s a scary place, with
creaking wooden floors, squeaking doors, locked rooms and an overgrown garden. The
house happens to hold many secrets. Most of those concern its owner, Mrs. Ranjuan,
a widowed aristocrat who is as different from Nuanjan as black and white, in terms of
social status, skin colour and manners. Tension rises between the two when Nuanjan
gives birth to her baby and Mrs. Ranjuan requests to spend time with the infant every
day. The lady of the house was never able to have children, but now she’ll have a child to
show to her husband, even though he died many years ago.
Wisit Sasanatieng’s films have often been described as unconventional, satirical and
larger than life. In his latest film, The Unseeable, the director of Tears of the Black
Tiger and Citizen Dog pays tribute to early Thai ghost movies. It’s an intelligent and
straightforward horror film that shows the coexistence of the living and the dead.
The Unseeable frightens the audience with a haunting musical score, creepy shadow
movements, camera angles that suggest the heroine is always being watched and a
meticulous production design that evokes the sense of a desolate Bangkok of decades
ago."
2007,guest,Knight,,,"Lloyd, Kaufman",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0442207,?ref_=nv_sr_srsg_0",,,,,
2007,guest,Knight,,,"Christopher, Lloyd",,USA,,"""Christopher Lloyd ( °October 22nd, 1938 ) has
played in countless films, TV shows and theatre
plays. His professionnal breakthrough came with
his roles in One Flew Over The Cuckoo’s Nest and
the hit series Taxi in 1978. His other prominent
roles include Doc Brown in the Back To The Future
trilogy and Fester Adams in The Adams Family.""",,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0000502,?ref_=nv_sr_srsg_0",,,,,
2007,guest,Guest of Honor,,,"Syd, Mead",,USA,,"A former designer for Ford Motor Company, U.S.
Steel, and Philips Electronics. After establishing
himself as a ‘Futurist’ consultant, Mead has
visualized technology and products for companies
like Sony, Chrysler, Mechanix Illustrated, and
Playboy. Syd’s movie designs have appeared in
classics as STAR TREK : THE MOTION PICTURE,
2010, BLADE RUNNER and SHORT CIRCUIT. He was
also the visual consultant for ALIENS, TIMECOP and
MISSION TO MARS.",,,,,,,,,,Design Producer,,"https:,,www.imdb.com,name,nm0574927,?ref_=fn_al_nm_1",,,,,
2007,guest,Guest of Honor,,,"Jean-Claude, Van Damme",,Belgium,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0000241,?ref_=fn_al_nm_1",,,,,
2007,guest,President,,International Competition,"Brian, Yuzna",,USA,,"Yuzna grew up in Nicaragua, Puerto Rico, and Panama before he moved
to the US in the eighties. Together with Julio Fernández he founded the
Fantastic Factory in 2000, for which he produced horror and sci-fi films
until last year. He is internationally known as one of the main supporters of
the horrorgenre, and has collaborated succesfully with European and Asian
filmmakers.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0951206,?ref_=fn_al_nm_1",,,,,
2007,guest,jury,,International Competition,"James, Gunn",,USA,,"Born and raised in St Louis. Versatile writer, actor and director. Started working at
Troma Entertainment, for which he wrote the cult hit Tromeo And Juliet. Gunn left
Troma to write and star in The Specials, and wrote the scripts for the Scooby-doo
films and the Dawn Of The Dead remake. His love for comedy and horror came
together in his feature film debut, the humorous monster hit Slither.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0348181,?ref_=fn_al_nm_1",,,,,
2007,guest,jury,,International Competition,"Laura, Harring",,USA,,"Received much came acclaim for her portrayal as a car crash victim in David
Lynch’s Mulholland Drive. Her performances reminded many of legends such
as Rita Hayworth, and got her an Alma Award, and a Golden Eagle Award. Has
worked with actors such as Denzel Washington (John Q) and Crispin lover
(Willard). Recently she joined forces with Lynch again for Inland Empire. Her
latest project is Love In The Time Of Cholera, directed by Mike Newell.",,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0005009,?ref_=nv_sr_srsg_0",,,,,
2007,guest,jury,,International Competition,"Shûsuke, Kaneko",,Japan,,"Born on the 8th of July in 1955 in Tokyo, Shusuke Kaneko graduated from
the Tokyo Gakugei University. After leaving the Nikkatsu Corporation, he
made several feature films of which The Gamera Trilogy was the most
acclaimed. This year he will present his latest work at BIFFF: the two parts of
the Death Note saga.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0437526,?ref_=nv_sr_srsg_0",,,,,
2007,guest,jury,,International Competition,"Daniel, Knauf",,USA,,"Also known under the pseudonym Wilfred Schmidt, a famous occultist he
personified in the second season of Carnivale. American film writer, comic
book writer and producer who was born in California, where he attended the
State University. His epic mystery tv show Carnivale lasted for two seasons
on HBO, and was also very popular overseas.",,,,,,,,,,Producer,,"https:,,www.imdb.com,name,nm0460567,?ref_=nv_sr_srsg_0",,,,,
2007,guest,jury,,International Competition,"William, Lustig",,USA,,"Born in The Bronx, New York. American film director and producer who
has worked primarily in the horror genre. As a film director, Lusting is best
known for his films MANIAC, UNCLE SAM, and the MANIAC COP SERIES.
Lustig has also worked as an actor playing small roles in films by Sam Raimi
(DARKMAN, ARMY OF DARKNESS). He is currently president of the Blue
Underground label.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0527350,?ref_=fn_al_nm_1",,,,,
2007,guest,jury,,International Competition,"Dominique, Pinon",,France,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0684500,?ref_=nv_sr_srsg_0",,,,,
2007,guest,jury,,International Competition,"Sabu,",,Japan,,"Born November 18, 1964, in Wakayama, Wakayama, Japan. Sabu is the
pseudonym of Japanese actor and director Hiroyuki Tanaka. He began his
career as an actor but quickly moved into directing. His films often feature
black comedy, plot twists and the yakuza. Recently, he’s made films in which
the lead roles were filled either by J-pop band V6, or Susumu Terajima
(who’s played minor roles in nearly all of Sabu’s films).",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0848992,?ref_=fn_al_nm_3",,,,,
2007,guest,jury,,7th Orbit Competition ,"Guy, Bindels",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,7th Orbit Competition ,"Gilles, Vranckx",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,7th Orbit Competition ,"Thierry, Lecloux",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,7th Orbit Competition ,"Micha, Pletinckx",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,European Méliès Competition,"Chantal, Krakowski",,Belgium,,"She was born on the 22nd of july 1965. She began as a head of distribution
at Kinepolis. Then she took the head of the Belgian division of Concorde Film
and distributed films such as Donnie Brasco, Crash and Stargate. She led later
Belgian operations of RCV Entertainment and distributed Blade and Frida. She
is now the head of distribution at Abc Distribution and distributed Good Bye
Lenin, Edukators, Huit Femmes and Swimming pool.",,,,,,,,,,,,,,,,,
2007,guest,jury,,European Méliès Competition,"Cédric, Flament",,Belgium,,"Has been a journalist for ‘Vers l’Avenir’ for nine years. He is fascinated by film,
and stays on top of both national and international news. Five years ago he
became a member of the UCC (Union de la Critique de Cinéma).",,,,,,,,,,,,,,,,,
2007,guest,jury,,European Méliès Competition,"Patrice, Baudinet",,Belgium,,"Belgian producer and filmmaker. Born on the 27th of May 1969 in Liège. He is
mainly known for producing films by Jean-Marie Buchet (Horrible, A Strange
Day), and Roland Lethem (Gourmandises). He also directed several films such
as Fais-moi Coin Coin and Amphitryon 94.",,,,,,,,,,,,"https:,,www.imdb.com,name,nm0996447,?ref_=nv_sr_srsg_2",,,,,
2007,guest,jury,,European Méliès Competition,"Philippe, Bourgueil",,Belgium,,"An independent film editor born on the 6th of May 1965 in Tournai. He studied
montage at the INSAS and then Plastic Arts at the Saint-Luc Institute of
Tournai. In 2006 he received the Wallimage award for Best Walloon Technician.",,,,,,,,,,Editor,,"https:,,www.imdb.com,name,nm0099975,?ref_=nv_sr_srsg_0",,,,,
2007,guest,jury,,European Méliès Competition,"Stéphane, Verdoy",,Belgium,,"Born on the 8th of September 1966 in Brussels. Got caught up in the world of
film during his studies. He graduated in marketing, and took part in several
Belgian film festivals. At the moment he is director Sales and Marketing at
FedEx Express, logistics partner of many film festivals in the Benelux.",,,,,,,,,,,,,,,,,
2007,guest,jury,,International short film competition,"Srdjan, Mitrovic",,Serbia,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,International short film competition,"Bénédicte, Bourgois",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,International short film competition,"Roland, Nguyen",,France,,,,,,,,,,,,,,"https:,,www.imdb.com,name,nm2819425,?ref_=nv_sr_srsg_0",,,,,
2007,guest,jury,,International short film competition,"Mitsue, Eguchi",,Japan,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,International short film competition,"João, Garção Borgés",,Portugal,,,,,,,,,,,,,,"https:,,www.imdb.com,name,nm2819425,",,,,,
2007,guest,jury,,International short film competition,"Alvaro, Renedo",,Spain,,Television Autonomica Madrid),,,,,,,,,,,,,,,,,
2007,guest,jury,,Belgian Short Film Competition,"Guy, Trifin",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,Belgian Short Film Competition,"Christian, Bontinckx",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,Belgian Short Film Competition,"Michel, Devillers",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,Belgian Short Film Competition,"Odile, De Scheenaeker",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,jury,,Belgian Short Film Competition,"Alain, Galand ""Tom Pouce""",,Belgium,,,,,,,,,,,,,,,,,,,
2007,guest,movie,,"1, 2, 3 WHITEOUT","James, June Schneider ",,USA,,"James June Schneider is muzikant en fotograaf en werkte mee aan verscheidene multimediale projecten. Hij heeft 3 opmerkelijke korte film gerealiseerd, die bekendstaan als de Dystopian Trilogy. 1, 2, 3, Whiteout is zijn langspeelfilmdebuut. He will be accompanied by his lead actor, the French Lou Castel",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm2078220,?ref_=fn_al_nm_1",,,,,
2007,guest,movie,,"1, 2, 3 WHITEOUT","Lou, Castel",,USA,,"James June Schneider is muzikant en fotograaf en werkte mee aan verscheidene multimediale projecten. Hij heeft 3 opmerkelijke korte film gerealiseerd, die bekendstaan als de Dystopian Trilogy. 1, 2, 3, Whiteout is zijn langspeelfilmdebuut. He will be accompanied by his lead actor, the French Lou Castel",,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0144589,?ref_=tt_ov_st_sm",,,,,
2007,guest,movie,,THE 4th DIMENSION,"Dave, Mazzoni",,USA,,"Dave Mazzoni and Tom Mattera are both graduates of Temple University's Film & Media Arts program.  Together they have written and directed several short films, including a segment for established Philadelphia filmmaker Eugene Martin’s ANGEL BROTHERS. 
THE 4TH DIMENSION marks their feature length directorial debut. They are currently writing their second feature length screenplay, MECTL. Producer Daniel M. Kalai, and actor Louis Morabito, both of THE 4TH DIMENSION, will also be present at BIFFF.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm1698198,?ref_=nv_sr_srsg_3",,,,,
2007,guest,movie,,THE 4th DIMENSION,"Tom, Mattera",,USA,,"Dave Mazzoni and Tom Mattera are both graduates of Temple University's Film & Media Arts program.  Together they have written and directed several short films, including a segment for established Philadelphia filmmaker Eugene Martin’s ANGEL BROTHERS. 
THE 4TH DIMENSION marks their feature length directorial debut. They are currently writing their second feature length screenplay, MECTL. Producer Daniel M. Kalai, and actor Louis Morabito, both of THE 4TH DIMENSION, will also be present at BIFFF.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm2213145,?ref_=tt_ov_dr",,,,,
2007,guest,movie,,THE ABANDONED,"Nacho, Cerdà",,Spain,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0148511,?ref_=fn_al_nm_1",,,,,
2007,guest,movie,,ANANDABHADRAM,"Santosh, Sivan",,India,,"Born in 1964 in Chennai (India). Starts in Bollywood as director of photography of RAAK and quickly becomes one of the most well known directors in India. Gains international acclaim with the film THE TERRORIST (1999). In 2001, Santosh makes his third film, ASOKA THE GREAT, produced by Bollywood star Shah Rukh Khan. Sivan comes to BIFFF with his producer Cheriaan Chackko.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0007144,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,BLACK SHEEP,"Jonathan, King",,New Zealand,,"Jonathan King grew up on Auckland's North Shore, where he shot his first Super 8 films while still a teenager. As a clipman, he won Best Director at the New Zealand Music Video Awards. In 2002 he directed his first short film, STILL, which was selected to screen in the NZ International Film Festival. The following year, he directed CHOGAR, a horror comedy, which plays with a similar chord as the feature film he will present to our public : BLACK SHEEP.",,,,,,,,,,,,"https:,,www.imdb.com,title,tt0779982,?ref_=fn_al_tt_2",,,,,
2007,guest,movie,,BROKEN,"Simon, Boyes",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm1899220,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,BROKEN,"Nadya, Brand-Mason",,UK,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0104504,?ref_=tt_ov_st_sm",,,,,
2007,guest,movie,,DEAD IN 3 DAYS,"Andreas, Prochaska",,Austria,,"Born in 1964 in Vienna. Director, screenwriter, and also editor for some films by Michael Haneke (FUNNY GAMES, CODE INCONNU). After making the world renowned series KOMMISAR REX, Prochaska directed his first feature film DEAD IN THREE DAYS. His latest work ZODIAK is a mini series made for television. ",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0698283,?ref_=nv_sr_srsg_0",IN 3 TAGEN BIST DU TOT,,,,
2007,guest,movie,,DEATH NOTE,"Shûsuke, Kaneko",,Japan,,,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0758742,?ref_=fn_al_tt_3",DESU NÔTO,,,,
2007,guest,movie,,DEATH NOTE: THE LAST NAME,"Shûsuke, Kaneko",,Japan,,,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0810827,?ref_=fn_al_tt_4",,,,,
2007,guest,movie,,DISTURBIA,"DJ, Caruso",,USA,,"D.J. Caruso (1965) got launched in the film business as an assistant director and producer on the films of John Badham, such as The Hard Way, The Assassin and Nick of Time. His directorial debut was The Salton Sea, starring Val Kilmer. His next feature, Taking Lives, was shown at the Bifff in 2004.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0142286,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,THE FERRYMAN,"Chris, Graham",,New Zealand,,"After directing two shorts, Bus Stop (2002) and Water (which won the special prize of the Jury at the Bifff in 2005), New Zealand director Chris Graham realized the hit comedy Samaon Wedding.
",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm3233617,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,GOMEDA,"Tan, Tolga Demirci",,Turkey,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm2371091,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,HOW TO GET RID OF THE OTHERS,"Anders, Rønnow Klarlund ",,Denmark,,"Anders Ronnow-Klarlund was born in 1971 in Fodt, Denmark. At first he worked at a radiostation, and went on to become a television producer. He made the shortfilm KLONDIKE right before directing his feature film debut THE EIGHTEENTH, a film that earned him international acclaim. He also directed four episodes of the popular danish series TAXA. ",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0754050,?ref_=nv_sr_srsg_0",HVORDAN VI SLIPPER AF MED DE ANDRE,,,,
2007,guest,movie,,IN THE NAME OF THE KING: A DUNGEON SIEGE TALE,"Uwe, Boll",,Germany,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0093051,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,THE KOVAK BOX,"Daniel, Monzón",,Spain,,"Born on the Spanish island Mallorca in 1968. Versatile writer, actor, and director. His latest movie THE KOVAK BOX is a thriller with plot twists to make your head spin. HEART OF THE WARRIOR was nominated for best Film in 2002 at the BIFFF.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0600409,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,MARMORERA,"Markus, Fischer",,Switzerland,,"Born in 1953 in Zurich. Has been working since 1970 as camera assistant, assistant director, editor, sound engineer and cinematographer, as well as screenplay writer, director and composer. Has founded Boa Filmproduktions AG in Zurich in 1985, and Snakefilm in 1999. Lecturer at the HGKZ (Hochschule für Gestaltung und Kunst Zürich), Film Department. He will be accompanied by his lead actress, the Belgian Eva Dewaele.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0279043,?ref_=nv_sr_srsg_1",,,,,
2007,guest,movie,,MARMORERA,"Eva, Dewaele",,Switzerland,,"Born in 1953 in Zurich. Has been working since 1970 as camera assistant, assistant director, editor, sound engineer and cinematographer, as well as screenplay writer, director and composer. Has founded Boa Filmproduktions AG in Zurich in 1985, and Snakefilm in 1999. Lecturer at the HGKZ (Hochschule für Gestaltung und Kunst Zürich), Film Department. He will be accompanied by his lead actress, the Belgian Eva Dewaele.",,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm2276037,?ref_=tt_cl_t3",,,,,
2007,guest,movie,,MULBERRY STREET,"Jim, Mickle",,USA,,"A graduate of New York's Tisch School of the arts with a major in film production. An accomplished lightning technican, 3D animator and editor, Mickle has worked as a storyboard artist and concept illustrator, providing artwork for feature films such as MONSTER'S BALL, Damon Dash’s DEATH OF A DYNASTY and the upcoming JOURNEY TO THE END OF THE NIGHT.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0585344,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,PELTS,"Dario, Argento",,USA,,,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0779496,?ref_=fn_al_tt_1",,,,,
2007,guest,movie,,NOS AMIS LES TERRIENS,"Bernard, Werber",,France,,"Born  in Toulouse (France) in 1961.One of France's best-selling authors. The leap from book to big screen he proved to be fairly simple in 2000 by directing his first short film LA REINE DE NACRE, shown at the BIFFF. This year he will present to us the feature length version of NOS AMIS LES HUMAINS: NOS AMIS LES TERRIENS.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm1182776,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,PLANE DEAD,"Scott, Thomas",,USA,,"In 2001, Scott Thomas had created the « Pacific Entertainment Group, Inc » which he had directed different movies and TV series. In 2003, ""Latin Dragon"" had been released. It's an action film written, produced and directed by Scott Thomas. Plane Dead is his new film.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0859499,?ref_=tt_ov_dr",,,,,
2007,guest,movie,,POULTRYGEIST: NIGHT OF THE CHICKEN DEAD,"Lloyd, Kaufman",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0442207,?ref_=tt_ov_dr",,,,,
2007,guest,movie,,POULTRYGEIST: NIGHT OF THE CHICKEN DEAD,"Gabriel, Friedman",,USA,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0295216,?ref_=tt_ov_wr",,,,,
2007,guest,movie,,POULTRYGEIST: NIGHT OF THE CHICKEN DEAD,"Kiel, Walker",,USA,,,,,,,,,,,,Producer,,"https:,,www.imdb.com,name,nm1982645,?ref_=ttfc_fc_cr10",,,,,
2007,guest,movie,,RESTLESS,"Cho, Dong-ho",,South Korea,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm2486358,?ref_=tt_ov_dr",JOONG-CHEON,,,,
2007,guest,movie,,ROOMMATES AKA D-DAY,"Eun-kyung, Kim",,South Korea,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm2499755,?ref_=fn_al_nm_1",EOH-NEU-NAL-GAP-JA-GI D-DAY,,,,
2007,guest,movie,,SHADOW PUPPETS,"Michael, Winnick",,USA,,"Writer-director Michael Winnick is a Magna Cum Laude graduate of the prestigious University of Southern California School of Cinema & Television. He previously wrote and directed the sci-fi thriller Deuces (2001), one of the first movies to be entirely shot in HD, and co-produced the drama thriller Hunting of Man (2003). Shadow Puppets (2006) is his second long feature. ",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm1033667,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,SHATTERED SOUL,"Mustafa, Altioklar",,Turkey,,"Mustafa Altioklar (°1958) is one of the most prominent feature film directors in Turkey. He studied Medicine at university and alongside his Medical career he started writing and directing short films in 1989.Since 2003, he has been working with ALTIOKLAR Films and had directed two feature films; “The Bathroom” (2005) and “Shattered Soul” (2006) which was awarded with Bronze Gryphon in St. Petersburg Film Festival.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0022858,?ref_=nv_sr_srsg_0",BEYZA'NIN KADINLARI,,,,
2007,guest,movie,,UGLY SWANS,"Konstantin, Lopushansky",,Russia,,"Geboren in 1947 te Dnieprotevrosk, een grote stad in Oekraïne. Hij beëindigde zijn vioolstudie aan de academie van Kazan in 1970, waar hij ook van 1973 tot 1975 muziekles gaf. In 1978, behaalde hij zijn diploma als scriptschrijver en regisseur. Zijn film DEAD MAN'S LETTERS won de “Best First Film price” op het Film Festival van Moskou in 1987. Zijn distributeur Alexandre Soloviev zal hem vergezellen.",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0520283,?ref_=nv_sr_srsg_0",GADKIE LEBEDI,,,,
2007,guest,movie,,UGLY SWANS,"Alexandre, Soloviev",,Russia,,,,,,,,,,,,Editor,,"https:,,www.imdb.com,name,nm1522202,?ref_=ttfc_fc_cr74",GADKIE LEBEDI,,,,
2007,guest,movie,,THE UNGODLY,"Thomas, Dunn",,USA,,"Born in New York and graduated from Ucla. Began his career in the cinema with several socially relevant documentaries before making his narrative feature directorial in 2006 with the psychological thriller THE UNGODLY, which he co-wrote. He's currently in pre-production for his next feature documentary, THE AIDS BELT, a French/South African co-production that will track the spread of aids in sub Saharian Africa. Will be accompanied by producer Yan Romanovsky",,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm1711449,?ref_=fn_al_nm_1",,,,,
2007,guest,movie,,THE UNGODLY,"Yan, Romanovsky",,"USA,",,"Born in New York and graduated from Ucla. Began his career in the cinema with several socially relevant documentaries before making his narrative feature directorial in 2006 with the psychological thriller THE UNGODLY, which he co-wrote. He's currently in pre-production for his next feature documentary, THE AIDS BELT, a French/South African co-production that will track the spread of aids in sub Saharian Africa. Will be accompanied by producer Yan Romanovsky",,,,,,,,,,Producer,,"https:,,www.imdb.com,name,nm1575285,?ref_=ttfc_fc_cr6",,,,,
2007,guest,"12th Workshop ""Brussels Fantastic""",,,"Jean-Yves, Arboit",,Belgium,,,,,,,,,,,,SFX specialist,,"https:,,www.imdb.com,name,nm7445368,?ref_=nv_sr_srsg_0",,,,,
2007,guest,movie,,Le Sommeil du Monstre,"Enki, Bilal",,France,,,,,,,,,,,,"Comic book writer,director",,"https:,,www.imdb.com,name,nm0082094,?ref_=nv_sr_srsg_0",,,,,
2007,palmares,Golden Raven,Winner,THE HOST,Bong Joon-ho,2006,South Korea,,International Competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0468492,?ref_=nv_sr_srsg_0",GUE MOOL,,,,
2007,palmares,Silver Raven,,RESTLESS,Cho Dong-ho,2006,South Korea,International,International Competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0929261,",JOONG-CHEON,,,,
2007,palmares,Silver Raven,,BLACK SHEEP,Jonathan King,2006,New Zealand,,International Competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0779982,?ref_=fn_al_tt_2",,,,,
2007,palmares,Silver Méliès,Winner,DEAD IN 3 DAYS,Andreas Prochaska,2006,Austria,,European Méliès Competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0808315,?ref_=fn_al_tt_1",IN 3 TAGEN BIST DU TOT,,,,
2007,palmares,7th Orbit,Winner,BRAND UPON THE BRAIN!,Guy Maddin,2006,"Canada,USA",,7th Orbit Competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0443455,?ref_=fn_al_tt_1",,,,,
2007,palmares,Audience Award,Winner,DEATH NOTE,ShusUKe Kaneko,2006,Japan,European,,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0758742,?ref_=fn_al_tt_3",DESU NÔTO,,,,
2007,palmares,International Television Stations Award - Grand Prize,Winner,DEMAIN LA VEILLE,"Julien Lecat, Sylvain Pioutaz",2006,France,,International short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0480070,?ref_=fn_al_tt_1",,,,,
2007,palmares,BeTV Award,,DEMAIN LA VEILLE,"Julien Lecat, Sylvain Pioutaz",2006,France,,International short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0480070,?ref_=fn_al_tt_1",,,,,
2007,palmares,Laser Title Industry Award,,LA LEYENDA DEL HOMBRE LENTO,Armando del Rio,2006,Spain,,International short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0856236,?ref_=fn_al_tt_1",,,,,
2007,palmares,SABAM Award,,LA LEYENDA DEL HOMBRE LENTO,Armando del Rio,2006,Spain,,International short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0856236,?ref_=fn_al_tt_1",,,,,
2007,palmares,Audience Award,Winner,LA LEYENDA DEL HOMBRE LENTO,Armando del Rio,2006,Spain,,International short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0856236,?ref_=fn_al_tt_1",,,,,
2007,palmares,Silver Méliès,Winner,DROOMTIJD,Tom Van Avermaet,2006,Belgium,,International short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0887900,?ref_=fn_al_tt_1",,,,,
2007,palmares,SCAD/SCAM Award,Winner,BARBARA BROADCAST,"Jean-Julien Collette, Olivier Tollet",2006,Belgium,,Belgian short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0816426,?ref_=fn_al_tt_1",,,,,
2007,palmares,RTBF Award,,MUR,Benjamin d'Aoust,2006,Belgium,,Belgian short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt1152273,?ref_=nm_knf_t2",,,,,
2007,palmares,Audience Award,,JAKOB,David Leclercq,2006,Belgium,,Belgian short film competition,,,,,,,,,,,,,,,,,
